"ssvid","ais_imo","poor_id","vessel_id","ais_shipname","ais_callsign","vessel_flag_best","vessel_class_best","geartype_best","trip_id","trip_start","start_port_iso3","start_port_label","trip_start_confidence","trip_duration_days","num_encounters","num_loitering","num_fishing","vessel_id_1","npg_2026_phase_1","npg_2026_phase_2","vv_url"
"412549511","9930882",FALSE,"4cf88a58e-ea57-81fb-1df7-bf9bb0c23453","FU YUAN YU 7011","BZU5D","CHN","fishing","fishing","412549511-4cf88a58e-ea57-81fb-1df7-bf9bb0c23453-019d388cbde8",2026-03-29 07:44:01,"CHN","SHIDAO",4,32.67,0,18,26,"4cf88a58e-ea57-81fb-1df7-bf9bb0c23453",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/4cf88a58e-ea57-81fb-1df7-bf9bb0c23453?&start=2026-03-27&end=2026-04-30"")"
"412549512","9930894",FALSE,"e926d3ad6-6ace-207a-0c55-1d6dabeb28ad","FU YUAN YU 7012","BZU6D","CHN","fishing","fishing","412549512-e926d3ad6-6ace-207a-0c55-1d6dabeb28ad-019d389086a8",2026-03-29 07:48:09,"CHN","SHIDAO",4,32.67,0,18,24,"e926d3ad6-6ace-207a-0c55-1d6dabeb28ad",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e926d3ad6-6ace-207a-0c55-1d6dabeb28ad?&start=2026-03-27&end=2026-04-30"")"
"412549569","1033274",FALSE,"12c7004e3-346b-f730-d6e6-3cc53296b4ba","ZHOU YU 961","BZYW","CHN","fishing","squid_jigger","412549569-12c7004e3-346b-f730-d6e6-3cc53296b4ba-019db4230c28",2026-04-22 07:41:29,"CHN","ZHOUSHAN",4,8.67,0,0,0,"12c7004e3-346b-f730-d6e6-3cc53296b4ba",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/12c7004e3-346b-f730-d6e6-3cc53296b4ba?&start=2026-04-20&end=2026-04-30"")"
"412549571","1033315",FALSE,"1e239f330-0430-689a-6d1a-dcb022de003a","ZHOU YU 962","BZYJ","CHN","fishing","squid_jigger","412549571-1e239f330-0430-689a-6d1a-dcb022de003a-019db4280d68",2026-04-22 07:46:57,"CHN","ZHOUSHAN",4,8.67,0,0,0,"1e239f330-0430-689a-6d1a-dcb022de003a",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1e239f330-0430-689a-6d1a-dcb022de003a?&start=2026-04-20&end=2026-04-30"")"
"412549573","1033212",FALSE,"646547279-9d22-cf21-46f5-2aa1cfe15e79","ZHOU YU 960","BZSD","CHN","fishing","squid_jigger","412549573-646547279-9d22-cf21-46f5-2aa1cfe15e79-019db4251b80",2026-04-22 07:43:44,"CHN","ZHOUSHAN",4,8.67,0,0,0,"646547279-9d22-cf21-46f5-2aa1cfe15e79",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/646547279-9d22-cf21-46f5-2aa1cfe15e79?&start=2026-04-20&end=2026-04-30"")"
"412549575","1033339",FALSE,"1370d428f-f8ca-9b7d-305d-cbfc4e4b6a08","ZHOU YU 966","BZZG6","CHN","fishing","squid_jigger","412549575-1370d428f-f8ca-9b7d-305d-cbfc4e4b6a08-019db41ef930",2026-04-22 07:37:02,"CHN","ZHOUSHAN",4,8.67,0,0,0,"1370d428f-f8ca-9b7d-305d-cbfc4e4b6a08",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1370d428f-f8ca-9b7d-305d-cbfc4e4b6a08?&start=2026-04-20&end=2026-04-30"")"
"412549576","1033341",FALSE,"df3721930-0f82-a984-06b5-8af92e5f8114","ZHOU YU 967","BZZG7","CHN","fishing","squid_jigger","412549576-df3721930-0f82-a984-06b5-8af92e5f8114-019db419adb8",2026-04-22 07:31:15,"CHN","ZHOUSHAN",4,8.67,0,0,1,"df3721930-0f82-a984-06b5-8af92e5f8114",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/df3721930-0f82-a984-06b5-8af92e5f8114?&start=2026-04-20&end=2026-04-30"")"
"412549577","1033353",FALSE,"42f567cf2-2324-6ba1-ab5f-3a8fae34e330","ZHOUYU968","BZZG8","CHN","fishing","fishing","412549577-42f567cf2-2324-6ba1-ab5f-3a8fae34e330-019db45e57d8",2026-04-22 08:46:15,"CHN","ZHOUSHAN",4,8.63,0,0,0,"42f567cf2-2324-6ba1-ab5f-3a8fae34e330",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/42f567cf2-2324-6ba1-ab5f-3a8fae34e330?&start=2026-04-20&end=2026-04-30"")"
"412549597","1046398",FALSE,"47223ae45-5a3a-a9e2-6b02-5a9e5027202e","ZHOU YU 935","BZVF5","CHN","fishing","squid_jigger","412549597-47223ae45-5a3a-a9e2-6b02-5a9e5027202e-019d8b19c0b0",2026-04-14 08:26:54,"CHN","ZHOUSHAN",4,16.63,0,0,0,"47223ae45-5a3a-a9e2-6b02-5a9e5027202e",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/47223ae45-5a3a-a9e2-6b02-5a9e5027202e?&start=2026-04-12&end=2026-04-30"")"
"412549598","1046477",FALSE,"3fea25309-991e-f480-8765-bd49fbdd1382","ZHOU YU 936","BZVF6","CHN","fishing","squid_jigger","412549598-3fea25309-991e-f480-8765-bd49fbdd1382-019d8b04b210",2026-04-14 08:03:54,"CHN","ZHOUSHAN",4,16.63,0,0,0,"3fea25309-991e-f480-8765-bd49fbdd1382",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3fea25309-991e-f480-8765-bd49fbdd1382?&start=2026-04-12&end=2026-04-30"")"
"412549599","1046520",FALSE,"aab370ce6-656c-8836-d642-6e65a2503a2b","ZHOU YU 937","BZVF7","CHN","fishing","fishing","412549599-aab370ce6-656c-8836-d642-6e65a2503a2b-019db4389f98",2026-04-22 08:05:03,"CHN","ZHOUSHAN",4,8.63,0,0,0,"aab370ce6-656c-8836-d642-6e65a2503a2b",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/aab370ce6-656c-8836-d642-6e65a2503a2b?&start=2026-04-20&end=2026-04-30"")"
"412549601","1046532",FALSE,"55a6ab640-0147-536b-157b-3b7586c1916f","ZHOUYU938","BZVF8","CHN","fishing","squid_jigger","412549601-55a6ab640-0147-536b-157b-3b7586c1916f-019db45130a8",2026-04-22 08:31:53,"CHN","ZHOUSHAN",4,8.63,0,0,0,"55a6ab640-0147-536b-157b-3b7586c1916f",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/55a6ab640-0147-536b-157b-3b7586c1916f?&start=2026-04-20&end=2026-04-30"")"
"412549671","1103574",FALSE,"aea700663-3908-b61f-72e7-58522264c30f","ZHOU YU 939","BKUL","CHN","fishing","squid_jigger","412549671-aea700663-3908-b61f-72e7-58522264c30f-019db44b8388",2026-04-22 08:25:41,"CHN","ZHOUSHAN",4,8.63,0,0,0,"aea700663-3908-b61f-72e7-58522264c30f",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/aea700663-3908-b61f-72e7-58522264c30f?&start=2026-04-20&end=2026-04-30"")"
"412549673","1103603",FALSE,"9c4795097-7e65-37aa-4fd7-4dc291d7e1a8","ZHOU YU 951","BKUM2","CHN","fishing","fishing","412549673-9c4795097-7e65-37aa-4fd7-4dc291d7e1a8-019d8b0d6c70",2026-04-14 08:13:26,"CHN","ZHOUSHAN",4,16.63,0,0,0,"9c4795097-7e65-37aa-4fd7-4dc291d7e1a8",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9c4795097-7e65-37aa-4fd7-4dc291d7e1a8?&start=2026-04-12&end=2026-04-30"")"
"412549675",NA,FALSE,"34fdcd181-1168-667b-c883-1f3e76d5329b","ZHOU YU 952","BKWI","CHN","fishing","fishing","412549675-34fdcd181-1168-667b-c883-1f3e76d5329b-019d8b2a52e0",2026-04-14 08:45:00,"CHN","ZHOUSHAN",4,16.63,0,0,0,"34fdcd181-1168-667b-c883-1f3e76d5329b",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/34fdcd181-1168-667b-c883-1f3e76d5329b?&start=2026-04-12&end=2026-04-30"")"
"412549676","1103706",FALSE,"218275b40-0880-d8cb-7e13-bfbe583dab5f","ZHOU YU 953","BKWI2","CHN","fishing","fishing","412549676-218275b40-0880-d8cb-7e13-bfbe583dab5f-019d8b0e2bd8",2026-04-14 08:14:15,"CHN","ZHOUSHAN",4,16.63,0,0,9,"218275b40-0880-d8cb-7e13-bfbe583dab5f",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/218275b40-0880-d8cb-7e13-bfbe583dab5f?&start=2026-04-12&end=2026-04-30"")"
"412672140","9983982",FALSE,"243db9adc-cd05-6ec7-ba95-dbeb513ef919","ZHOU YU 932","BKWM2","CHN","fishing","fishing","412672140-243db9adc-cd05-6ec7-ba95-dbeb513ef919-019d8b22d100",2026-04-14 08:36:48,"CHN","ZHOUSHAN",4,16.63,0,0,1,"243db9adc-cd05-6ec7-ba95-dbeb513ef919",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/243db9adc-cd05-6ec7-ba95-dbeb513ef919?&start=2026-04-12&end=2026-04-30"")"
"412672150","9983970",FALSE,"556f929d4-4440-6dcf-37b9-318d4ce05242","ZHOU YU 931","BKWM","CHN","fishing","fishing","412672150-556f929d4-4440-6dcf-37b9-318d4ce05242-019db47093d0",2026-04-22 09:06:10,"CHN","ZHOUSHAN",4,8.58,0,0,0,"556f929d4-4440-6dcf-37b9-318d4ce05242",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/556f929d4-4440-6dcf-37b9-318d4ce05242?&start=2026-04-20&end=2026-04-30"")"
"412993000",NA,FALSE,"b3de15e3b-b730-6d9e-5d81-1746f71a30e6","XIN SHI JI87","BZUZ5","CHN","fishing","drifting_longlines","412993000-b3de15e3b-b730-6d9e-5d81-1746f71a30e6-019dce5489a0",2026-04-27 09:45:40,"CHN","ZOUSHAN",3,3.58,0,0,0,"b3de15e3b-b730-6d9e-5d81-1746f71a30e6",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b3de15e3b-b730-6d9e-5d81-1746f71a30e6?&start=2026-04-25&end=2026-04-30"")"
"413607450","1046386",FALSE,"6cdb69dd5-5f95-b657-df22-44790ad4fbe8","NING FENG LENG 6","BPXB2","CHN","carrier","carrier","413607450-6cdb69dd5-5f95-b657-df22-44790ad4fbe8-019d335de220",2026-03-28 07:34:44,"CHN","ZHOUSHAN",4,33.67,13,14,0,"6cdb69dd5-5f95-b657-df22-44790ad4fbe8",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/6cdb69dd5-5f95-b657-df22-44790ad4fbe8?&start=2026-03-26&end=2026-04-30"")"
"416000013",NA,FALSE,"44229c77c-c5a9-f6da-fe00-1181c21c9cd3","HORNG YIH FWU NO268","BJ4593","TWN","fishing","drifting_longlines","416000013-44229c77c-c5a9-f6da-fe00-1181c21c9cd3-019cff1b2130",2026-03-18 04:01:34,"TWN","SUAO",4,43.79,0,20,36,"44229c77c-c5a9-f6da-fe00-1181c21c9cd3",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/44229c77c-c5a9-f6da-fe00-1181c21c9cd3?&start=2026-03-16&end=2026-04-30"")"
"416000141",NA,FALSE,"c04309ae4-4ae9-3453-5220-6978d617c866","HORNG YIH FWU NO.168","BJ4551","TWN","fishing","drifting_longlines","416000141-c04309ae4-4ae9-3453-5220-6978d617c866-019d7621d918",2026-04-10 06:43:43,"TWN","SUAO",4,20.71,0,10,5,"c04309ae4-4ae9-3453-5220-6978d617c866",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c04309ae4-4ae9-3453-5220-6978d617c866?&start=2026-04-08&end=2026-04-30"")"
"416000146",NA,FALSE,"100e66e4e-e7e2-d1c4-ec33-5f736f68d5a0","YONG YU SING NO.18","BJ4678","TWN","fishing","drifting_longlines","416000146-100e66e4e-e7e2-d1c4-ec33-5f736f68d5a0-019d67033a30",2026-04-07 08:15:58,"TWN","SUAO",4,23.63,0,2,7,"100e66e4e-e7e2-d1c4-ec33-5f736f68d5a0",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/100e66e4e-e7e2-d1c4-ec33-5f736f68d5a0?&start=2026-04-05&end=2026-04-30"")"
"416000292",NA,FALSE,"de237eb1c-ce69-cb9a-263c-d43484ae09f1","JINYI88","HOLINE","TWN","fishing","drifting_longlines","416000292-de237eb1c-ce69-cb9a-263c-d43484ae09f1-019cfecd3fb0",2026-03-18 02:36:30,"TWN","KAOHSIUNG",4,43.88,0,4,6,"de237eb1c-ce69-cb9a-263c-d43484ae09f1",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/de237eb1c-ce69-cb9a-263c-d43484ae09f1?&start=2026-03-16&end=2026-04-30"")"
"416000405",NA,FALSE,"374bda40a-a269-222f-e6d1-600f3621a4cd","JIN CHINQ FUH NO 62","BJ3930","TWN","fishing","drifting_longlines","416000405-374bda40a-a269-222f-e6d1-600f3621a4cd-019d14a6a9c0",2026-03-22 08:26:00,"TWN","SUAO",4,39.63,1,27,44,"374bda40a-a269-222f-e6d1-600f3621a4cd",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/374bda40a-a269-222f-e6d1-600f3621a4cd?&start=2026-03-20&end=2026-04-30"")"
"416000411",NA,FALSE,"464556050-0266-1951-9d98-5262674714fc","HORNG YIH FWU NO368","BJ4693","TWN","fishing","drifting_longlines","416000411-464556050-0266-1951-9d98-5262674714fc-019d65e3f338",2026-04-07 03:02:11,"TWN","SUAO",4,23.83,0,2,4,"464556050-0266-1951-9d98-5262674714fc",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/464556050-0266-1951-9d98-5262674714fc?&start=2026-04-05&end=2026-04-30"")"
"416001255",NA,FALSE,"8348480fb-ba98-8db3-9701-367d4559e763","MAN  SHUEN  NO.12","BJ4636","TWN","fishing","drifting_longlines","416001255-8348480fb-ba98-8db3-9701-367d4559e763-019d700ed328",2026-04-09 02:25:13,"TWN","SUAO",4,21.88,0,7,7,"8348480fb-ba98-8db3-9701-367d4559e763",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/8348480fb-ba98-8db3-9701-367d4559e763?&start=2026-04-07&end=2026-04-30"")"
"416001414",NA,FALSE,"94504e3f2-2a26-0dc5-187d-6c2e6b9b3e72","MAN YI NO.168","BJ4651","TWN","fishing","drifting_longlines","416001414-94504e3f2-2a26-0dc5-187d-6c2e6b9b3e72-019cef1e6ad0",2026-03-15 01:31:14,"TWN","SUAO",4,46.92,0,27,54,"94504e3f2-2a26-0dc5-187d-6c2e6b9b3e72",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/94504e3f2-2a26-0dc5-187d-6c2e6b9b3e72?&start=2026-03-13&end=2026-04-30"")"
"416001447",NA,FALSE,"aed10a9d1-1bce-d4d3-2241-14c7d00214cb","SIN DE YI NO.206","BJ4479","TWN","fishing","drifting_longlines","416001447-aed10a9d1-1bce-d4d3-2241-14c7d00214cb-019d7009f128",2026-04-09 02:19:53,"TWN","SUAO",4,21.88,0,2,8,"aed10a9d1-1bce-d4d3-2241-14c7d00214cb",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/aed10a9d1-1bce-d4d3-2241-14c7d00214cb?&start=2026-04-07&end=2026-04-30"")"
"416001519",NA,FALSE,"f54df94ae-e65f-f2e9-4799-ce091fb945ca","SHENG FU YU NO.168","BJ4631","TWN","fishing","drifting_longlines","416001519-f54df94ae-e65f-f2e9-4799-ce091fb945ca-019cd1cf03b8",2026-03-09 08:55:31,"TWN","SUAO",4,52.63,1,28,38,"f54df94ae-e65f-f2e9-4799-ce091fb945ca",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f54df94ae-e65f-f2e9-4799-ce091fb945ca?&start=2026-03-07&end=2026-04-30"")"
"416001799",NA,FALSE,"c83849dd3-3e9f-fb9d-d744-02dd96dd9bfc","HORNG YIH FWUM NO628","BJ4570","TWN","fishing","drifting_longlines","416001799-c83849dd3-3e9f-fb9d-d744-02dd96dd9bfc-019cea5d0a60",2026-03-14 03:21:32,"TWN","SUAO",4,47.83,0,28,6,"c83849dd3-3e9f-fb9d-d744-02dd96dd9bfc",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c83849dd3-3e9f-fb9d-d744-02dd96dd9bfc?&start=2026-03-12&end=2026-04-30"")"
"416001833",NA,FALSE,"871448bb9-971e-0372-b9bb-9474b02e1b2d","CHINLONGFA","BJ4744","TWN","fishing","drifting_longlines","416001833-871448bb9-971e-0372-b9bb-9474b02e1b2d-019cbb63f480",2026-03-05 00:26:56,"TWN","DONGGANG",4,56.96,0,32,49,"871448bb9-971e-0372-b9bb-9474b02e1b2d",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/871448bb9-971e-0372-b9bb-9474b02e1b2d?&start=2026-03-03&end=2026-04-30"")"
"416002127",NA,FALSE,"41cb8b608-8ac2-3791-8446-45e03c6d20c9","JIN CHENG LI NO1","BJ4753","TWN","fishing","drifting_longlines","416002127-41cb8b608-8ac2-3791-8446-45e03c6d20c9-019cbc0220b0",2026-03-05 03:19:42,"TWN","DONGGANG",4,56.83,1,19,10,"41cb8b608-8ac2-3791-8446-45e03c6d20c9",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/41cb8b608-8ac2-3791-8446-45e03c6d20c9?&start=2026-03-03&end=2026-04-30"")"
"416002154",NA,FALSE,"054419a52-260f-12b5-9188-0e276e6908f4","LIAN YU CAI NO.168","BG3987","TWN","fishing","drifting_longlines","416002154-054419a52-260f-12b5-9188-0e276e6908f4-019ccb4d03a0",2026-03-08 02:35:48,"TWN","SUAO",4,53.88,0,29,54,"054419a52-260f-12b5-9188-0e276e6908f4",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/054419a52-260f-12b5-9188-0e276e6908f4?&start=2026-03-06&end=2026-04-30"")"
"416002196",NA,FALSE,"47622ec28-819e-178b-18c8-7220ce86e108","MING JYH FWU NO12","BJ4770","TWN","fishing","drifting_longlines","416002196-47622ec28-819e-178b-18c8-7220ce86e108-019cf9c9d8e8",2026-03-17 03:14:41,"TWN","DONGGANG",4,44.83,0,13,11,"47622ec28-819e-178b-18c8-7220ce86e108",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/47622ec28-819e-178b-18c8-7220ce86e108?&start=2026-03-15&end=2026-04-30"")"
"416002222",NA,FALSE,"4e2ff7e65-573c-1505-28c8-a8b4142c4210","DA SHENG YI","BJ4764","TWN","fishing","drifting_longlines","416002222-4e2ff7e65-573c-1505-28c8-a8b4142c4210-019d0a3fce58",2026-03-20 07:57:27,"TWN","SUAO",4,41.67,0,13,32,"4e2ff7e65-573c-1505-28c8-a8b4142c4210",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/4e2ff7e65-573c-1505-28c8-a8b4142c4210?&start=2026-03-18&end=2026-04-30"")"
"416002537",NA,FALSE,"d6da6fa36-69af-792a-9622-9684494f0673","MANN  YIH  NO.268","BJ4816","TWN","fishing","set_longlines","416002537-d6da6fa36-69af-792a-9622-9684494f0673-019d08b7a7b8",2026-03-20 00:49:07,"TWN","SUAO",3,41.96,0,0,0,"d6da6fa36-69af-792a-9622-9684494f0673",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d6da6fa36-69af-792a-9622-9684494f0673?&start=2026-03-18&end=2026-04-30"")"
"416002804",NA,FALSE,"f324a53a7-794f-3250-7456-47a0ca094569","SYU MAN CAI","BG3972","TWN","fishing","drifting_longlines","416002804-f324a53a7-794f-3250-7456-47a0ca094569-019d89a2b110",2026-04-14 01:37:14,"TWN","DONGGANG",4,16.92,0,2,2,"f324a53a7-794f-3250-7456-47a0ca094569",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f324a53a7-794f-3250-7456-47a0ca094569?&start=2026-04-12&end=2026-04-30"")"
"416002826",NA,FALSE,"0ce2e804d-d0df-9df6-60e1-6f2ac169eff1","LIAN YU FA NO.2","BJ4865","TWN","fishing","drifting_longlines","416002826-0ce2e804d-d0df-9df6-60e1-6f2ac169eff1-019ccb483910",2026-03-08 02:30:34,"TWN","SUAO",4,53.88,0,25,57,"0ce2e804d-d0df-9df6-60e1-6f2ac169eff1",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/0ce2e804d-d0df-9df6-60e1-6f2ac169eff1?&start=2026-03-06&end=2026-04-30"")"
"416002900",NA,FALSE,"096312a5e-e7a5-c141-6169-73e75bc41c2b","FONG CHUN NO.66",NA,"TWN","fishing","drifting_longlines","416002900-096312a5e-e7a5-c141-6169-73e75bc41c2b-019d5bfd8e88",2026-04-05 04:53:57,"CHN","HONGKONG",4,25.79,0,0,0,"096312a5e-e7a5-c141-6169-73e75bc41c2b",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/096312a5e-e7a5-c141-6169-73e75bc41c2b?&start=2026-04-03&end=2026-04-30"")"
"416002995",NA,FALSE,"9dbb3b15a-a82a-d419-a9ea-fdb1c7f8ffb5","HE SHUN  NO 6","BG 3934","TWN","fishing","drifting_longlines","416002995-9dbb3b15a-a82a-d419-a9ea-fdb1c7f8ffb5-019d9466b038",2026-04-16 03:47:31,"TWN","DONGGANG",4,14.83,0,2,1,"9dbb3b15a-a82a-d419-a9ea-fdb1c7f8ffb5",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9dbb3b15a-a82a-d419-a9ea-fdb1c7f8ffb5?&start=2026-04-14&end=2026-04-30"")"
"416003205",NA,FALSE,"9dffa6c60-06a2-5977-f0b0-f033c3f81b94","LINE YU FA NO66","BJ4584","TWN","fishing","drifting_longlines","416003205-9dffa6c60-06a2-5977-f0b0-f033c3f81b94-019d20b40d20",2026-03-24 16:36:04,"TWN","DONGGANG",4,37.29,0,28,25,"9dffa6c60-06a2-5977-f0b0-f033c3f81b94",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9dffa6c60-06a2-5977-f0b0-f033c3f81b94?&start=2026-03-22&end=2026-04-30"")"
"416003315",NA,FALSE,"702b325e5-58d5-4b68-bce3-a55f3aa71d2e","SHUN YI SIN","BJ4995","TWN","fishing","drifting_longlines","416003315-702b325e5-58d5-4b68-bce3-a55f3aa71d2e-019d899fcec8",2026-04-14 01:34:05,"TWN","DONGGANG",4,16.92,0,5,1,"702b325e5-58d5-4b68-bce3-a55f3aa71d2e",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/702b325e5-58d5-4b68-bce3-a55f3aa71d2e?&start=2026-04-12&end=2026-04-30"")"
"416004262",NA,FALSE,"d51220eeb-b0cb-d1bc-f172-2939f8760f6b","JIN MAN NO.66",NA,"TWN","fishing","drifting_longlines","416004262-d51220eeb-b0cb-d1bc-f172-2939f8760f6b-019d1e229888",2026-03-24 04:37:57,"CHN","HONGKONG",4,37.79,0,20,23,"d51220eeb-b0cb-d1bc-f172-2939f8760f6b",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/d51220eeb-b0cb-d1bc-f172-2939f8760f6b?&start=2026-03-22&end=2026-04-30"")"
"416004363",NA,FALSE,"86747ee66-6fb3-238d-5361-a2a6505cdb65","JIA CHENG NO.168","BJ5087","TWN","fishing","drifting_longlines","416004363-86747ee66-6fb3-238d-5361-a2a6505cdb65-019d13ae24a8",2026-03-22 03:54:33,"TWN","SUAO",4,39.83,0,19,36,"86747ee66-6fb3-238d-5361-a2a6505cdb65",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/86747ee66-6fb3-238d-5361-a2a6505cdb65?&start=2026-03-20&end=2026-04-30"")"
"416005188",NA,FALSE,"fd7034462-2d5b-0a8e-3828-9d446370f488","CHUN I NO.11","BI2663","TWN","fishing","drifting_longlines","416005188-fd7034462-2d5b-0a8e-3828-9d446370f488-019dd0f28540",2026-04-27 21:57:28,"TWN","KAOHSIUNG",3,3.08,0,0,0,"fd7034462-2d5b-0a8e-3828-9d446370f488",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/fd7034462-2d5b-0a8e-3828-9d446370f488?&start=2026-04-25&end=2026-04-30"")"
"416005220","9819791",FALSE,"650993588-8f11-de25-c6f7-a84f867ff519","CHUN I NO.12","BI2665","TWN","fishing","drifting_longlines","416005220-650993588-8f11-de25-c6f7-a84f867ff519-019dc816d200",2026-04-26 04:40:32,"TWN","KAOHSIUNG",4,4.79,0,0,0,"650993588-8f11-de25-c6f7-a84f867ff519",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/650993588-8f11-de25-c6f7-a84f867ff519?&start=2026-04-24&end=2026-04-30"")"
"416007494",NA,FALSE,"51afbfee3-3410-da7e-d6c1-5173ddcbaba2","JIA CHENG NO.268","BG3808","TWN","fishing","drifting_longlines","416007494-51afbfee3-3410-da7e-d6c1-5173ddcbaba2-019d13ceacc8",2026-03-22 04:30:05,"TWN","SUAO",4,39.79,0,20,30,"51afbfee3-3410-da7e-d6c1-5173ddcbaba2",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/51afbfee3-3410-da7e-d6c1-5173ddcbaba2?&start=2026-03-20&end=2026-04-30"")"
"416032700",NA,FALSE,"1bde50d59-91ee-5b18-155f-482fc169d09e","HOU CHUN NO.1","BH3239","TWN","fishing","drifting_longlines","416032700-1bde50d59-91ee-5b18-155f-482fc169d09e-019d4d958da0",2026-04-02 09:45:40,"TWN","KAOHSIUNG",3,28.58,0,0,0,"1bde50d59-91ee-5b18-155f-482fc169d09e",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1bde50d59-91ee-5b18-155f-482fc169d09e?&start=2026-03-31&end=2026-04-30"")"
"416081600",NA,FALSE,"ee4d806a4-490e-6e60-b46d-dbe59bf5d68b","FONG CHUN NO166","BI2538","TWN","fishing","drifting_longlines","416081600-ee4d806a4-490e-6e60-b46d-dbe59bf5d68b-019d757299d0",2026-04-10 03:32:18,"CHN","HONGKONG",4,20.83,0,0,0,"ee4d806a4-490e-6e60-b46d-dbe59bf5d68b",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/ee4d806a4-490e-6e60-b46d-dbe59bf5d68b?&start=2026-04-08&end=2026-04-30"")"
"416088900","8985359",FALSE,"47f8b8ac1-1fc4-ffa1-9e3b-c14c238de58e","HUNGSHING212","BI2348","TWN","fishing","drifting_longlines","416088900-47f8b8ac1-1fc4-ffa1-9e3b-c14c238de58e-019d56a3d618",2026-04-04 03:57:51,"TWN","KAOHSIUNG",4,26.83,0,3,2,"47f8b8ac1-1fc4-ffa1-9e3b-c14c238de58e",TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/47f8b8ac1-1fc4-ffa1-9e3b-c14c238de58e?&start=2026-04-02&end=2026-04-30"")"
