"MMSI","ais_imo","ais_shipname","ais_callsign","vessel_flag_best","vessel_class_best","geartype_best","trip_start","start_port_iso3","start_port_label","trip_start_confidence","trip_duration_days","num_encounters","num_loitering","num_fishing","npg_2026_phase_1","npg_2026_phase_2","vv_url","skylight_IMO","skylight_Vessel.Name","skylight_Flag","skylight_Vessel.Type","skylight_Category","skylight_Gear.Types","skylight_Length..m.","skylight_Skylight.Link","skylight_dark_rendezvous..Phase.1.","skylight_fishing_activity_history..Phase.1.","skylight_standard_rendezvous..Phase.1.","skylight_viirs..Phase.1.","skylight_Total..Phase.1.","skylight_dark_rendezvous..Phase.2.","skylight_fishing_activity_history..Phase.2.","skylight_standard_rendezvous..Phase.2.","skylight_viirs..Phase.2.","skylight_Total..Phase.2.","skylight_Grand.Total","skylight_Area.Presence","skylight_New.Vessel.since.2025..based.on.MMSI.","IHS_GrossTonnage","IHS_LengthOverallLOA.Meters.","IHS_YearOfBuild","IHS_ExName","IHS_PortofRegistry","CountryOfControlName","IHS_GroupBeneficialOwner","IHS_RegisteredOwner","IHS_RegisteredOwnerCountryOfRegistration","IHS_Operator","IHS_ShipManager","IHS_TechnicalManager","Non.Compliance.History..yes...sister.ship.","Type.of.Non.Compliance","Vessel.Non.Compliance.Description","SisterShip.s.Type.of.Non.Compliance","Sister.Ship.Non.Compliance.Description","SisterShipWithNonComplianceConcerns","Sources","phase1_2025","phase2_2025"
"412549492","8573144","FUYUANYU8286","BZW6Z","CHN","fishing","fishing",2026-04-12 07:33:26,"KOR","BUSAN",4,18.67,0,11,16,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/dcdffe911-16aa-73f8-7587-25af5e914589?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1094,57.86,2020,"","FUZHOU, FUJIAN","CHINA","FUJIAN ZHONGJI OCEAN FISHERY","FUJIAN ZHONGJI OCEAN FISHERY","CHINA","FUJIAN ZHONGJI OCEAN FISHERY","FUJIAN ZHONGJI OCEAN FISHERY"," ","","","","","","","",TRUE,FALSE
"412549493","8573156","FU YUAN YU 8287","BZW7Z","CHN","fishing","fishing",2026-04-12 07:30:07,"KOR","BUSAN",4,18.67,0,11,17,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/2d2b850bf-f0b7-e902-2ca4-3d0725dfd404?&start=2026-03-01&end=2026-04-30"")",8573156,"FU YUAN YU 8287","China","FISHING","fishing","SQUID_JIGGER",58,"https://app.skylight.earth/vesseldetails/412549493?startTime=2026-03-01T00%3A00%3A00Z&endTime=2026-04-29T00%3A00%3A00Z",0,1,0,0,1,0,0,0,0,0,1,"Inside Phase 1 only","No",1094,57.86,2020,"","FUZHOU, FUJIAN","CHINA","FUJIAN ZHONGJI OCEAN FISHERY","FUJIAN ZHONGJI OCEAN FISHERY","CHINA","FUJIAN ZHONGJI OCEAN FISHERY","FUJIAN ZHONGJI OCEAN FISHERY"," ","","","","","","","",TRUE,FALSE
"412549495","8573168","FUYUANYU8288","BZW8Z","CHN","fishing","fishing",2026-04-10 07:36:38,"CHN","SHIDAO",4,20.67,0,7,14,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/5f0bb5ac3-3daf-f758-010a-d3e10b2c2ba5?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1094,57.86,2020,"","FUZHOU, FUJIAN","CHINA","FUJIAN ZHONGJI OCEAN FISHERY","FUJIAN ZHONGJI OCEAN FISHERY","CHINA","FUJIAN ZHONGJI OCEAN FISHERY","FUJIAN ZHONGJI OCEAN FISHERY"," ","","","","","","","",TRUE,FALSE
"412549496","8573170","FUYUANYU8289","BZW9Z","CHN","fishing","fishing",2026-04-10 07:30:23,"CHN","SHIDAO",4,20.67,0,10,16,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/b03025fa9-98c5-323b-8273-81da1edeb5f6?&start=2026-03-01&end=2026-04-30"")",8573170,"FUYUANYU8289","China","FISHING","fishing","SQUID_JIGGER",58,"https://app.skylight.earth/vesseldetails/412549496?startTime=2026-03-01T00%3A00%3A00Z&endTime=2026-04-29T00%3A00%3A00Z",0,4,0,0,4,0,0,0,0,0,4,"Inside Phase 1 only","No",1094,57.86,2020,"","FUZHOU, FUJIAN","CHINA","FUJIAN ZHONGJI OCEAN FISHERY","FUJIAN ZHONGJI OCEAN FISHERY","CHINA","FUJIAN ZHONGJI OCEAN FISHERY","FUJIAN ZHONGJI OCEAN FISHERY"," ","","","","","","","",TRUE,FALSE
"412549497","9929156","FUYUANYU8290","BZW4Z","CHN","fishing","fishing",2026-03-28 12:28:00,"CHN","SHIDAO",4,33.46,0,11,7,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/26876cd96-6cfa-b355-a348-63995ebf558f?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1094,66.16,2021,"","FUZHOU, FUJIAN","CHINA","FUJIAN ZHONGJI OCEAN FISHERY","FUJIAN ZHONGJI OCEAN FISHERY","CHINA","FUJIAN ZHONGJI OCEAN FISHERY","FUJIAN ZHONGJI OCEAN FISHERY"," ","","","","","","","",TRUE,FALSE
"412549498","9929168","FUYUANYU8291","BZW1X","CHN","fishing","fishing",2026-03-30 11:08:25,"KOR","BUSAN",4,31.5,0,21,31,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/f1b303084-4fd6-4063-f4f2-3340564bc307?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1094,66.16,2021,"","FUZHOU, FUJIAN","CHINA","FUJIAN ZHONGJI OCEAN FISHERY","FUJIAN ZHONGJI OCEAN FISHERY","CHINA","FUJIAN ZHONGJI OCEAN FISHERY","FUJIAN ZHONGJI OCEAN FISHERY"," ","","","","","","","",TRUE,FALSE
"412549507","9930997","FU YUAN YU 7008","BZU2D","CHN","fishing","fishing",2026-03-29 23:09:45,"CHN","SHIDAO",4,32,0,24,25,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/38e7e78e4-46ea-a1c3-fd49-72cd64140842?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1596,71.3,2021,"","FUZHOU, FUJIAN","CHINA","FUJIAN CHANGFENG FISHERY CO","FUJIAN CHANGFENG FISHERY CO","CHINA","FUJIAN CHANGFENG FISHERY CO","FUJIAN CHANGFENG FISHERY CO"," ","Sister Ship","","","IUU","FU YUAN YU 019 IATTC-authorized fishing vessel— retrieving longline gear in the IATTC Convention Area about 400 miles southwest of the Mexican coast. Sea Shepherd witnessed the vessel using metal branch lines running directly from longline floats in violation of a CMM (C-16-05) that prohibits the use of this type of gear, known as shark lines.","[FU YUAN YU 019]","https://media.fisheries.noaa.gov/2021-08/2021ReporttoCongressonImprovingInternationalFisheriesManagement.pdf",TRUE,FALSE
"412549508","9930868","FU YUAN YU 7009","BZU3D","CHN","fishing","fishing",2026-03-29 07:42:50,"CHN","SHIDAO",4,32.67,0,22,25,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/2ffd83caf-f9a5-24d6-5aef-859090b2c5c2?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1596,71.3,2021,"","FUZHOU, FUJIAN","CHINA","FUJIAN CHANGFENG FISHERY CO","FUJIAN CHANGFENG FISHERY CO","CHINA","FUJIAN CHANGFENG FISHERY CO","FUJIAN CHANGFENG FISHERY CO","FUJIAN CHANGFENG FISHERY CO","Sister Ship","","","IUU","FU YUAN YU 019 IATTC-authorized fishing vessel— retrieving longline gear in the IATTC Convention Area about 400 miles southwest of the Mexican coast. Sea Shepherd witnessed the vessel using metal branch lines running directly from longline floats in violation of a CMM (C-16-05) that prohibits the use of this type of gear, known as shark lines.","[FU YUAN YU 019]","https://media.fisheries.noaa.gov/2021-08/2021ReporttoCongressonImprovingInternationalFisheriesManagement.pdf",TRUE,FALSE
"412549509","9930870","FU YUAN YU 7010","BZU4D","CHN","fishing","fishing",2026-03-29 07:50:39,"CHN","SHIDAO",4,32.67,0,22,30,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/669489d81-1c77-0e31-7b1e-41069a47ab3e?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1596,71.3,2021,"","FUZHOU, FUJIAN","CHINA","FUJIAN CHANGFENG FISHERY CO","FUJIAN CHANGFENG FISHERY CO","CHINA","FUJIAN CHANGFENG FISHERY CO","FUJIAN CHANGFENG FISHERY CO"," ","Sister Ship","","","IUU","FU YUAN YU 019 IATTC-authorized fishing vessel— retrieving longline gear in the IATTC Convention Area about 400 miles southwest of the Mexican coast. Sea Shepherd witnessed the vessel using metal branch lines running directly from longline floats in violation of a CMM (C-16-05) that prohibits the use of this type of gear, known as shark lines.","[FU YUAN YU 019]","https://media.fisheries.noaa.gov/2021-08/2021ReporttoCongressonImprovingInternationalFisheriesManagement.pdf",TRUE,FALSE
"412549511","9930882","FU YUAN YU 7011","BZU5D","CHN","fishing","fishing",2026-03-29 07:44:01,"CHN","SHIDAO",4,32.67,0,22,28,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/4cf88a58e-ea57-81fb-1df7-bf9bb0c23453?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1596,71.3,2021,"","FUZHOU, FUJIAN","CHINA","FUJIAN CHANGFENG FISHERY CO","FUJIAN CHANGFENG FISHERY CO","CHINA","FUJIAN CHANGFENG FISHERY CO","FUJIAN CHANGFENG FISHERY CO"," ","Sister Ship","","","IUU","FU YUAN YU 019 IATTC-authorized fishing vessel— retrieving longline gear in the IATTC Convention Area about 400 miles southwest of the Mexican coast. Sea Shepherd witnessed the vessel using metal branch lines running directly from longline floats in violation of a CMM (C-16-05) that prohibits the use of this type of gear, known as shark lines.","[FU YUAN YU 019]","https://media.fisheries.noaa.gov/2021-08/2021ReporttoCongressonImprovingInternationalFisheriesManagement.pdf",TRUE,FALSE
"412549512","9930894","FU YUAN YU 7012","BZU6D","CHN","fishing","fishing",2026-03-29 07:48:09,"CHN","SHIDAO",4,32.67,0,22,26,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/e926d3ad6-6ace-207a-0c55-1d6dabeb28ad?&start=2026-03-01&end=2026-04-30"")",9930894,"FU YUAN YU 7012","China","FISHING","fishing","SQUID_JIGGER",74,"https://app.skylight.earth/vesseldetails/412549512?startTime=2026-03-01T00%3A00%3A00Z&endTime=2026-04-29T00%3A00%3A00Z",0,1,0,0,1,0,0,0,0,0,1,"Inside Phase 1 only","No",1596,71.3,2021,"","FUZHOU, FUJIAN","CHINA","FUJIAN CHANGFENG FISHERY CO","FUJIAN CHANGFENG FISHERY CO","CHINA","FUJIAN CHANGFENG FISHERY CO","FUJIAN CHANGFENG FISHERY CO"," ","Sister Ship","","","IUU","FU YUAN YU 019 IATTC-authorized fishing vessel— retrieving longline gear in the IATTC Convention Area about 400 miles southwest of the Mexican coast. Sea Shepherd witnessed the vessel using metal branch lines running directly from longline floats in violation of a CMM (C-16-05) that prohibits the use of this type of gear, known as shark lines.","[FU YUAN YU 019]","https://media.fisheries.noaa.gov/2021-08/2021ReporttoCongressonImprovingInternationalFisheriesManagement.pdf",TRUE,FALSE
"412549569","1033274","ZHOU YU 961","BZYW","CHN","fishing","fishing",2026-04-22 07:41:29,"CHN","ZHOUSHAN",4,8.67,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/12c7004e3-346b-f730-d6e6-3cc53296b4ba?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,44.8,2023,"LU YAN YUAN YU 621","ZHOUSHAN, ZHEJIANG","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","Sister Ship","","","Multiple","ZHOU YU 929 refused to allow an at sea inspection by a US Coast Guard vessel in the SPRFMO convetion area close to the Galapagos islands in 2022. A motion was made to add this vessel and another China flagged vessel to the SPRFMO IUU list but this was blocked by China. Multiple vessels in fleet have a history of AIS spoofing and transmission gaps. Reports of forced labor on the ZHOU YU 901 and 905. ","[ZHOU YU 906, ZHOU YU 972, ZHOU YU 921, ZHOU YU 905, ZHOU YU 908, ZHOU YU 903, MING TAI, ZHOU YU 909, ZHOU YU 922, ZHOU YU 929, ZHOU YU 8, FENG HUI 9, ZHOU YU 902, ZHOU YU 901, MING HUA, ZHOU YU 916, MING WANG, ZHOU YU 970]","https://www.seafoodsource.com/news/premium/environment-sustainability/china-blocks-sprfmo-from-placing-two-of-its-vessels-on-iuu-blacklist 
JAC Intrep 005 
https://www.undercurrentnews.com/2024/07/05/nearly-70-chinese-vessels-have-entered-peruvian-waters-in-2024/#comments
https://www.greenpeace.org/static/planet4-southeastasia-stateless/2021/05/ef65bfe1-greenpeace-2021-forced-labour-at-sea-digital_final.pdf
https://b2p.theoutlawocean.com/vessels/zhou-yu-921
",TRUE,FALSE
"412549571","1033315","ZHOU YU 962","BZYJ","CHN","fishing","squid_jigger",2026-04-22 07:46:57,"CHN","ZHOUSHAN",4,8.67,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1e239f330-0430-689a-6d1a-dcb022de003a?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,44.8,2023,"LU YAN YUAN YU 622","ZHOUSHAN, ZHEJIANG","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","Sister Ship","","","Multiple","ZHOU YU 929 refused to allow an at sea inspection by a US Coast Guard vessel in the SPRFMO convetion area close to the Galapagos islands in 2022. A motion was made to add this vessel and another China flagged vessel to the SPRFMO IUU list but this was blocked by China. Multiple vessels in fleet have a history of AIS spoofing and transmission gaps. Reports of forced labor on the ZHOU YU 901 and 905. ","[ZHOU YU 906, ZHOU YU 972, ZHOU YU 921, ZHOU YU 905, ZHOU YU 908, ZHOU YU 903, MING TAI, ZHOU YU 909, ZHOU YU 922, ZHOU YU 929, ZHOU YU 8, FENG HUI 9, ZHOU YU 902, ZHOU YU 901, MING HUA, ZHOU YU 916, MING WANG, ZHOU YU 970]","https://www.seafoodsource.com/news/premium/environment-sustainability/china-blocks-sprfmo-from-placing-two-of-its-vessels-on-iuu-blacklist 
JAC Intrep 005 
https://www.undercurrentnews.com/2024/07/05/nearly-70-chinese-vessels-have-entered-peruvian-waters-in-2024/#comments
https://www.greenpeace.org/static/planet4-southeastasia-stateless/2021/05/ef65bfe1-greenpeace-2021-forced-labour-at-sea-digital_final.pdf
https://b2p.theoutlawocean.com/vessels/zhou-yu-921
",TRUE,FALSE
"412549572","1033327","ZHOU YU 965","BZZG5","CHN","fishing","fishing",2026-04-22 07:38:56,"CHN","ZHOUSHAN",4,8.67,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/81ab1db66-606a-c22b-11c3-2929172bf9ab?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,44.8,2023,"LU YAN YUAN YU 626","ZHOUSHAN, ZHEJIANG","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","Sister Ship","","","Multiple","ZHOU YU 929 refused to allow an at sea inspection by a US Coast Guard vessel in the SPRFMO convetion area close to the Galapagos islands in 2022. A motion was made to add this vessel and another China flagged vessel to the SPRFMO IUU list but this was blocked by China. Multiple vessels in fleet have a history of AIS spoofing and transmission gaps. Reports of forced labor on the ZHOU YU 901 and 905. ","[ZHOU YU 906, ZHOU YU 972, ZHOU YU 921, ZHOU YU 905, ZHOU YU 908, ZHOU YU 903, MING TAI, ZHOU YU 909, ZHOU YU 922, ZHOU YU 929, ZHOU YU 8, FENG HUI 9, ZHOU YU 902, ZHOU YU 901, MING HUA, ZHOU YU 916, MING WANG, ZHOU YU 970]","https://www.seafoodsource.com/news/premium/environment-sustainability/china-blocks-sprfmo-from-placing-two-of-its-vessels-on-iuu-blacklist 
JAC Intrep 005 
https://www.undercurrentnews.com/2024/07/05/nearly-70-chinese-vessels-have-entered-peruvian-waters-in-2024/#comments
https://www.greenpeace.org/static/planet4-southeastasia-stateless/2021/05/ef65bfe1-greenpeace-2021-forced-labour-at-sea-digital_final.pdf
https://b2p.theoutlawocean.com/vessels/zhou-yu-921
",TRUE,FALSE
"412549573","1033212","ZHOU YU 960","BZSD","CHN","fishing","fishing",2026-04-22 07:43:44,"CHN","ZHOUSHAN",4,8.67,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/646547279-9d22-cf21-46f5-2aa1cfe15e79?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,44.8,2023,"LU YAN YUAN YU 620","ZHOUSHAN, ZHEJIANG","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","Sister Ship","","","Multiple","ZHOU YU 929 refused to allow an at sea inspection by a US Coast Guard vessel in the SPRFMO convetion area close to the Galapagos islands in 2022. A motion was made to add this vessel and another China flagged vessel to the SPRFMO IUU list but this was blocked by China. Multiple vessels in fleet have a history of AIS spoofing and transmission gaps. Reports of forced labor on the ZHOU YU 901 and 905. ","[ZHOU YU 906, ZHOU YU 972, ZHOU YU 921, ZHOU YU 905, ZHOU YU 908, ZHOU YU 903, MING TAI, ZHOU YU 909, ZHOU YU 922, ZHOU YU 929, ZHOU YU 8, FENG HUI 9, ZHOU YU 902, ZHOU YU 901, MING HUA, ZHOU YU 916, MING WANG, ZHOU YU 970]","https://www.seafoodsource.com/news/premium/environment-sustainability/china-blocks-sprfmo-from-placing-two-of-its-vessels-on-iuu-blacklist 
JAC Intrep 005 
https://www.undercurrentnews.com/2024/07/05/nearly-70-chinese-vessels-have-entered-peruvian-waters-in-2024/#comments
https://www.greenpeace.org/static/planet4-southeastasia-stateless/2021/05/ef65bfe1-greenpeace-2021-forced-labour-at-sea-digital_final.pdf
https://b2p.theoutlawocean.com/vessels/zhou-yu-921
",TRUE,FALSE
"412549575","1033339","ZHOU YU 966","BZZG6","CHN","fishing","fishing",2026-04-22 07:37:02,"CHN","ZHOUSHAN",4,8.67,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1370d428f-f8ca-9b7d-305d-cbfc4e4b6a08?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,44.8,2023,"LU YAN YUAN YU 627","ZHOUSHAN, ZHEJIANG","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS"," ","Sister Ship","","","Multiple","ZHOU YU 929 refused to allow an at sea inspection by a US Coast Guard vessel in the SPRFMO convetion area close to the Galapagos islands in 2022. A motion was made to add this vessel and another China flagged vessel to the SPRFMO IUU list but this was blocked by China. Multiple vessels in fleet have a history of AIS spoofing and transmission gaps. Reports of forced labor on the ZHOU YU 901 and 905. ","[ZHOU YU 906, ZHOU YU 972, ZHOU YU 921, ZHOU YU 905, ZHOU YU 908, ZHOU YU 903, MING TAI, ZHOU YU 909, ZHOU YU 922, ZHOU YU 929, ZHOU YU 8, FENG HUI 9, ZHOU YU 902, ZHOU YU 901, MING HUA, ZHOU YU 916, MING WANG, ZHOU YU 970]","https://www.seafoodsource.com/news/premium/environment-sustainability/china-blocks-sprfmo-from-placing-two-of-its-vessels-on-iuu-blacklist 
JAC Intrep 005 
https://www.undercurrentnews.com/2024/07/05/nearly-70-chinese-vessels-have-entered-peruvian-waters-in-2024/#comments
https://www.greenpeace.org/static/planet4-southeastasia-stateless/2021/05/ef65bfe1-greenpeace-2021-forced-labour-at-sea-digital_final.pdf
https://b2p.theoutlawocean.com/vessels/zhou-yu-921
",TRUE,FALSE
"412549576","1033341","ZHOU YU 967","BZZG7","CHN","fishing","fishing",2026-04-22 07:31:15,"CHN","ZHOUSHAN",4,8.67,0,0,2,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/df3721930-0f82-a984-06b5-8af92e5f8114?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,44.8,2023,"LU YAN YUAN YU 628","ZHOUSHAN, ZHEJIANG","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS"," ","Sister Ship","","","Multiple","ZHOU YU 929 refused to allow an at sea inspection by a US Coast Guard vessel in the SPRFMO convetion area close to the Galapagos islands in 2022. A motion was made to add this vessel and another China flagged vessel to the SPRFMO IUU list but this was blocked by China. Multiple vessels in fleet have a history of AIS spoofing and transmission gaps. Reports of forced labor on the ZHOU YU 901 and 905. ","[ZHOU YU 906, ZHOU YU 972, ZHOU YU 921, ZHOU YU 905, ZHOU YU 908, ZHOU YU 903, MING TAI, ZHOU YU 909, ZHOU YU 922, ZHOU YU 929, ZHOU YU 8, FENG HUI 9, ZHOU YU 902, ZHOU YU 901, MING HUA, ZHOU YU 916, MING WANG, ZHOU YU 970]","https://www.seafoodsource.com/news/premium/environment-sustainability/china-blocks-sprfmo-from-placing-two-of-its-vessels-on-iuu-blacklist 
JAC Intrep 005 
https://www.undercurrentnews.com/2024/07/05/nearly-70-chinese-vessels-have-entered-peruvian-waters-in-2024/#comments
https://www.greenpeace.org/static/planet4-southeastasia-stateless/2021/05/ef65bfe1-greenpeace-2021-forced-labour-at-sea-digital_final.pdf
https://b2p.theoutlawocean.com/vessels/zhou-yu-921
",TRUE,FALSE
"412549577","1033353","ZHOUYU968","BZZG8","CHN","fishing","fishing",2026-04-22 08:46:15,"CHN","ZHOUSHAN",4,8.63,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/42f567cf2-2324-6ba1-ab5f-3a8fae34e330?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,44.8,2023,"LU YAN YUAN YU 629","ZHOUSHAN, ZHEJIANG","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS"," ","Sister Ship","","","Multiple","ZHOU YU 929 refused to allow an at sea inspection by a US Coast Guard vessel in the SPRFMO convetion area close to the Galapagos islands in 2022. A motion was made to add this vessel and another China flagged vessel to the SPRFMO IUU list but this was blocked by China. Multiple vessels in fleet have a history of AIS spoofing and transmission gaps. Reports of forced labor on the ZHOU YU 901 and 905. ","[ZHOU YU 906, ZHOU YU 972, ZHOU YU 921, ZHOU YU 905, ZHOU YU 908, ZHOU YU 903, MING TAI, ZHOU YU 909, ZHOU YU 922, ZHOU YU 929, ZHOU YU 8, FENG HUI 9, ZHOU YU 902, ZHOU YU 901, MING HUA, ZHOU YU 916, MING WANG, ZHOU YU 970]","https://www.seafoodsource.com/news/premium/environment-sustainability/china-blocks-sprfmo-from-placing-two-of-its-vessels-on-iuu-blacklist 
JAC Intrep 005 
https://www.undercurrentnews.com/2024/07/05/nearly-70-chinese-vessels-have-entered-peruvian-waters-in-2024/#comments
https://www.greenpeace.org/static/planet4-southeastasia-stateless/2021/05/ef65bfe1-greenpeace-2021-forced-labour-at-sea-digital_final.pdf
https://b2p.theoutlawocean.com/vessels/zhou-yu-921
",TRUE,FALSE
"412549597","1046398","ZHOU YU 935","BZVF5","CHN","fishing","fishing",2026-04-14 08:26:54,"CHN","ZHOUSHAN",4,16.63,0,3,3,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/47223ae45-5a3a-a9e2-6b02-5a9e5027202e?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,44.8,2024,"","WEIHAI, SHANDONG","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS"," ","Sister Ship","","","Multiple","ZHOU YU 929 refused to allow an at sea inspection by a US Coast Guard vessel in the SPRFMO convetion area close to the Galapagos islands in 2022. A motion was made to add this vessel and another China flagged vessel to the SPRFMO IUU list but this was blocked by China. Multiple vessels in fleet have a history of AIS spoofing and transmission gaps. Reports of forced labor on the ZHOU YU 901 and 905. ","[ZHOU YU 906, ZHOU YU 972, ZHOU YU 921, ZHOU YU 905, ZHOU YU 908, ZHOU YU 903, MING TAI, ZHOU YU 909, ZHOU YU 922, ZHOU YU 929, ZHOU YU 8, FENG HUI 9, ZHOU YU 902, ZHOU YU 901, MING HUA, ZHOU YU 916, MING WANG, ZHOU YU 970]","https://www.seafoodsource.com/news/premium/environment-sustainability/china-blocks-sprfmo-from-placing-two-of-its-vessels-on-iuu-blacklist 
JAC Intrep 005 
https://www.undercurrentnews.com/2024/07/05/nearly-70-chinese-vessels-have-entered-peruvian-waters-in-2024/#comments
https://www.greenpeace.org/static/planet4-southeastasia-stateless/2021/05/ef65bfe1-greenpeace-2021-forced-labour-at-sea-digital_final.pdf
https://b2p.theoutlawocean.com/vessels/zhou-yu-921
",TRUE,FALSE
