DFO_VOI,ssvid,imo,poor_id,vessel_id,shipname,callsign,vessel_flag_best,vessel_class_best,geartype_best,trip_id,trip_start,start_port_iso3,start_port_label,trip_start_confidence,trip_duration_days,num_encounters,num_loitering,num_fishing
true,412549373,,false,6316db9af-f110-8d4d-b61b-4e43a6971bdd,FUYUANYU 8644,BZ3VX,CHN,fishing,fishing,412549373-6316db9af-f110-8d4d-b61b-4e43a6971bdd-018ef05acb90,2024-04-18 08:37:46.000000 UTC,CHN,TAIZHOU,4,49.63,2,71,83
true,412549373,,true,ee8d30286-6863-8dd2-48d6-c24a591a13fd,,,CHN,fishing,fishing,412549373-ee8d30286-6863-8dd2-48d6-c24a591a13fd-018d499edec8,2024-01-27 06:32:45.000000 UTC,CHN,TAIZHOU,3,131.71,0,0,0
true,412549374,,false,6b6ffb4c6-6807-c452-0b7e-db9f171e3b61,FUYUANYU8645,BZW7V,CHN,fishing,fishing,412549374-6b6ffb4c6-6807-c452-0b7e-db9f171e3b61-018ef03e17e8,2024-04-18 08:06:25.000000 UTC,CHN,TAIZHOU,4,49.63,4,94,109
true,412549375,,true,20a89c753-37ad-7995-5fef-f15c1a3f038e,,,CHN,fishing,fishing,412549375-20a89c753-37ad-7995-5fef-f15c1a3f038e-018ebbf897d8,2024-04-08 04:30:15.000000 UTC,CHN,TAIZHOU,3,59.79,0,0,0
true,412549375,9934589,false,f46f7a258-828a-8f8f-878e-845e99208dd3,FYUANYU 8646,BZ2VZ,CHN,fishing,fishing,412549375-f46f7a258-828a-8f8f-878e-845e99208dd3-018ef03486b0,2024-04-18 07:55:58.000000 UTC,CHN,TAIZHOU,4,49.67,2,95,113
false,412549473,9861275,false,912c09db9-9673-7942-3ff4-376280f24538,LURONGYUANYUYUN178,BZYF3,CHN,carrier,carrier,412549473-912c09db9-9673-7942-3ff4-376280f24538-018fc2d53218,2024-05-29 05:31:43.000000 UTC,KOR,BUSAN,4,8.75,5,19,0
false,412549487,8573106,false,ab44b2173-3e08-51c7-30a6-5c80b493e68b,FU YUAN YU 8281,BZW1Z,CHN,fishing,fishing,412549487-ab44b2173-3e08-51c7-30a6-5c80b493e68b-018eaca72d08,2024-04-05 05:07:01.000000 UTC,KOR,BUSAN,4,62.75,2,122,161
false,412549488,8573118,false,1ab4dabcf-fd7e-f79d-10d0-8aa19023ca7a,FU YUAN YU 8282,BZW2Z,CHN,fishing,fishing,412549488-1ab4dabcf-fd7e-f79d-10d0-8aa19023ca7a-018e9e0cecd8,2024-04-02 09:03:51.000000 UTC,KOR,BUSAN,4,65.58,3,130,202
false,412549489,8573120,false,fafef5664-44b7-e789-5a28-82b1434f965a,FUYUANYU8283,BZW3Z,CHN,fishing,fishing,412549489-fafef5664-44b7-e789-5a28-82b1434f965a-018e9f406f80,2024-04-02 14:39:44.000000 UTC,KOR,BUSAN,4,65.38,0,93,133
false,412549491,8573132,false,a55283248-86c3-36a8-0318-47c65a29aef0,FU YUAN YU 8285,BZW5Z,CHN,fishing,fishing,412549491-a55283248-86c3-36a8-0318-47c65a29aef0-018ea11a01e0,2024-04-02 23:17:00.000000 UTC,KOR,BUSAN,4,65.0,2,109,176
false,412549491,,false,857069a71-1f1a-3fef-53e9-40e432137304,AN CA7@/ SHAN,1UY,CHN,fishing,fishing,412549491-857069a71-1f1a-3fef-53e9-40e432137304-018622523ba0,2023-02-05 16:04:20.000000 UTC,CHN,JINZHOU,3,487.29,0,0,0
false,412549492,8573144,false,dcdffe911-16aa-73f8-7587-25af5e914589,FUYUANYU8286,BZW6Z,CHN,fishing,fishing,412549492-dcdffe911-16aa-73f8-7587-25af5e914589-018e9d84cd30,2024-04-02 06:35:10.000000 UTC,KOR,BUSAN,4,65.71,1,119,149
false,412549493,8573156,false,2d2b850bf-f0b7-e902-2ca4-3d0725dfd404,FU YUAN YU 8287,BZW7Z,CHN,fishing,fishing,412549493-2d2b850bf-f0b7-e902-2ca4-3d0725dfd404-018ea11b2ea8,2024-04-02 23:18:17.000000 UTC,KOR,BUSAN,4,65.0,2,130,160
false,412549495,8573168,false,5f0bb5ac3-3daf-f758-010a-d3e10b2c2ba5,FUYUANYU8288,BZW8Z,CHN,fishing,fishing,412549495-5f0bb5ac3-3daf-f758-010a-d3e10b2c2ba5-018e9e291bb0,2024-04-02 09:34:38.000000 UTC,KOR,BUSAN,4,65.58,2,113,182
false,412549496,8573170,false,b03025fa9-98c5-323b-8273-81da1edeb5f6,FUYUANYU8289,BZW9Z,CHN,fishing,fishing,412549496-b03025fa9-98c5-323b-8273-81da1edeb5f6-018e9ea70de0,2024-04-02 11:52:12.000000 UTC,KOR,BUSAN,4,65.5,2,122,168
false,412549497,9929156,false,26876cd96-6cfa-b355-a348-63995ebf558f,FUYUANYU8290,BZW4Z,CHN,fishing,fishing,412549497-26876cd96-6cfa-b355-a348-63995ebf558f-018ea121b2a0,2024-04-02 23:25:24.000000 UTC,KOR,BUSAN,4,65.0,1,126,168
false,412549498,9929168,false,f1b303084-4fd6-4063-f4f2-3340564bc307,FUYUANYU8291,BZW1X,CHN,fishing,fishing,412549498-f1b303084-4fd6-4063-f4f2-3340564bc307-018e9d9f5240,2024-04-02 07:04:08.000000 UTC,KOR,BUSAN,4,65.67,3,126,165
false,412549507,9930997,false,38e7e78e4-46ea-a1c3-fd49-72cd64140842,FU YUAN YU 7008,BZU2D,CHN,fishing,fishing,412549507-38e7e78e4-46ea-a1c3-fd49-72cd64140842-018ee603d290,2024-04-16 08:26:34.000000 UTC,KOR,BUSAN,4,51.63,0,104,103
false,412549508,9930868,false,2ffd83caf-f9a5-24d6-5aef-859090b2c5c2,FU YUAN YU 7009,BZU3D,CHN,fishing,fishing,412549508-2ffd83caf-f9a5-24d6-5aef-859090b2c5c2-018ee6edadc0,2024-04-16 12:42:00.000000 UTC,KOR,BUSAN,4,51.46,1,103,127
false,412549508,,false,24f418816-6121-46ab-601e-f877926b876d,FU YUAN YU 7009,BZU3D,CHN,fishing,fishing,412549508-24f418816-6121-46ab-601e-f877926b876d-018e21ec0620,2024-03-09 06:35:00.000000 UTC,CHN,FUZHOU,3,89.71,0,0,0
false,412549509,9930870,false,669489d81-1c77-0e31-7b1e-41069a47ab3e,FU YUAN YU 7010,BZU4D,CHN,fishing,fishing,412549509-669489d81-1c77-0e31-7b1e-41069a47ab3e-018ee79a9b48,2024-04-16 15:50:53.000000 UTC,KOR,BUSAN,4,51.33,0,107,73
false,412549511,9930882,false,4cf88a58e-ea57-81fb-1df7-bf9bb0c23453,FU YUAN YU 7011,BZU5D,CHN,fishing,fishing,412549511-4cf88a58e-ea57-81fb-1df7-bf9bb0c23453-018ee5aa2d58,2024-04-16 06:48:39.000000 UTC,KOR,BUSAN,4,51.71,1,106,82
false,412549512,9930894,false,e926d3ad6-6ace-207a-0c55-1d6dabeb28ad,FU YUAN YU 7012,BZU6D,CHN,fishing,fishing,412549512-e926d3ad6-6ace-207a-0c55-1d6dabeb28ad-018ee6262f70,2024-04-16 09:04:06.000000 UTC,KOR,BUSAN,4,51.58,1,88,83
true,412549528,8537360,false,b7f72689e-ec06-1971-a0ca-45356139c1bc,XIN HAI LENG 1,BZT08,CHN,carrier,carrier,412549528-b7f72689e-ec06-1971-a0ca-45356139c1bc-018f60e207e8,2024-05-10 05:02:57.000000 UTC,CHN,CHN-2289,4,27.75,13,48,0
false,412549529,,false,216a4136b-b161-2f94-e88e-c6adc5a7c56f,XINHAILENG2,BZT09,CHN,carrier,carrier,412549529-216a4136b-b161-2f94-e88e-c6adc5a7c56f-018c1a637980,2023-11-29 09:22:56.000000 UTC,CHN,NINGBO,4,190.58,11,19,0
false,412549529,,false,9f95d7d5b-bade-4866-935b-66025e70e8b5,XIN HAI LENG 2,BZTO9,CHN,carrier,carrier,412549529-9f95d7d5b-bade-4866-935b-66025e70e8b5-018fbce442b8,2024-05-28 01:50:27.000000 UTC,CHN,ZHOUSHAN,4,9.92,0,6,0
true,412549556,8607244,false,b47d73bc2-2ed4-e645-4a52-705ce3584e01,HAILI,BIWV,CHN,carrier,carrier,412549556-b47d73bc2-2ed4-e645-4a52-705ce3584e01-018f1edbdec8,2024-04-27 09:21:17.000000 UTC,KOR,BUSAN,4,40.58,3,30,77
false,412699210,,false,7934f6d66-65dc-b1c4-5def-922ee09e2484,MING HUA,,CHN,fishing,squid_jigger,412699210-7934f6d66-65dc-b1c4-5def-922ee09e2484-018df3a7c150,2024-02-29 06:57:54.000000 UTC,CHN,ZHOUSHAN,3,98.71,0,0,0
false,412699210,,false,5f73bcce1-1a19-7876-985e-096397ae0437,MING HUA,BZ7UI,CHN,fishing,squid_jigger,412699210-5f73bcce1-1a19-7876-985e-096397ae0437-018fa995f828,2024-05-24 07:52:09.000000 UTC,CHN,CHN-170,4,13.67,0,3,0
false,412699220,,false,337e703b6-602a-fba7-4a6e-00e56fee02e8,MING MAO,BZ8UI,CHN,fishing,squid_jigger,412699220-337e703b6-602a-fba7-4a6e-00e56fee02e8-018fa98c99b8,2024-05-24 07:41:55.000000 UTC,CHN,CHN-170,4,13.67,0,13,6
false,412699820,,false,3c2773a07-7daa-3dba-f1bd-239bda6b2c9e,HUA YING 207,BZ4UM,CHN,fishing,squid_jigger,412699820-3c2773a07-7daa-3dba-f1bd-239bda6b2c9e-018faf4381a0,2024-05-25 10:19:48.000000 UTC,CHN,ZHOUSHAN,4,12.54,1,9,6
false,416000205,,false,36c970d03-3c07-1c3f-1fdd-12351843fa3e,MAN I FENG NO.22,,TWN,fishing,drifting_longlines,416000205-36c970d03-3c07-1c3f-1fdd-12351843fa3e-018febd47b10,2024-06-06 04:35:22.000000 UTC,TWN,DONGGANG,4,0.79,0,0,0
false,416000205,,false,fb3f1d87e-e902-fb64-6387-a9019ad193b8,86010,BJ4483,TWN,fishing,drifting_longlines,416000205-fb3f1d87e-e902-fb64-6387-a9019ad193b8-018a9796d070,2023-09-15 06:45:58.000000 UTC,TWN,KAOHSIUNG,3,265.71,0,0,0
false,416000205,,false,e53d021ec-c794-ffca-3a57-3235a04a7777,86010,,TWN,fishing,drifting_longlines,416000205-e53d021ec-c794-ffca-3a57-3235a04a7777-018f78e0f1d8,2024-05-14 20:52:39.000000 UTC,TWN,KAOHSIUNG,3,23.13,0,0,0
false,416000205,,false,e0695fd39-9713-6460-ca30-650f23860673,MAN I FENG NO22,BJ4483,TWN,fishing,drifting_longlines,416000205-e0695fd39-9713-6460-ca30-650f23860673-018f93a52200,2024-05-20 01:37:04.000000 UTC,TWN,LIUQIU,4,17.92,1,13,38
true,416000206,,false,a35b0df62-2054-d0c2-b0a3-7fb6d52300e1,LIAN YEOU FA,BJ4482,TWN,fishing,fishing,416000206-a35b0df62-2054-d0c2-b0a3-7fb6d52300e1-018cac6f0088,2023-12-27 18:00:05.000000 UTC,TWN,DONGGANG,4,162.21,50,99,196
true,416000206,,false,cfc627547-75c0-78ef-5025-7177c857833a,987,789,TWN,fishing,fishing,416000206-cfc627547-75c0-78ef-5025-7177c857833a-0186fd390d20,2023-03-20 04:13:40.000000 UTC,TWN,KEELUNG,4,444.79,0,0,1
true,416000206,,false,cf5df62ad-d3bf-d9c6-103c-b5f4c7179338,86011,86011,TWN,fishing,fishing,416000206-cf5df62ad-d3bf-d9c6-103c-b5f4c7179338-018f2dd7aba0,2024-04-30 07:11:00.000000 UTC,TWN,KAOHSIUNG,3,37.67,0,0,0
true,416000206,,false,d6d94f8ad-d1d8-c728-f44f-a4d636798386,BJ4482,BJ4482,TWN,fishing,fishing,416000206-d6d94f8ad-d1d8-c728-f44f-a4d636798386-018f1939af90,2024-04-26 07:06:02.000000 UTC,TWN,DONGGANG,4,41.67,8,36,40
true,416000206,,false,d34e91030-08bc-49a0-4d45-8823fecd94c9,LIAN YEOU FA,,TWN,fishing,fishing,416000206-d34e91030-08bc-49a0-4d45-8823fecd94c9-018c9ea69330,2023-12-25 01:46:06.000000 UTC,TWN,DONGGANG,3,164.92,0,0,0
true,416000206,,false,f1fe19a0d-db27-db89-46dd-de4d32ffdc4e,BJ4482,,TWN,fishing,fishing,416000206-f1fe19a0d-db27-db89-46dd-de4d32ffdc4e-0189dd362708,2023-08-10 02:11:01.000000 UTC,TWN,DONGGANG,3,301.88,0,0,0
false,416000237,,false,62005eae4-452c-b946-7077-850905d2a1aa,LIAN HER FA,,TWN,fishing,drifting_longlines,416000237-62005eae4-452c-b946-7077-850905d2a1aa-018ed87155d0,2024-04-13 17:11:30.000000 UTC,TWN,DONGGANG,4,54.25,0,0,0
false,416000237,,false,023089867-7010-d739-f2e8-bd5e7e4643e0,LIAN HER FA,BJ4681,TWN,fishing,drifting_longlines,416000237-023089867-7010-d739-f2e8-bd5e7e4643e0-018edf3fcc20,2024-04-15 00:54:44.000000 UTC,TWN,DONGGANG,4,52.96,4,43,8
false,416001414,,false,94504e3f2-2a26-0dc5-187d-6c2e6b9b3e72,MAN YI NO 168,BJ4651,TWN,fishing,drifting_longlines,416001414-94504e3f2-2a26-0dc5-187d-6c2e6b9b3e72-018de3321de8,2024-02-26 02:15:29.000000 UTC,TWN,SUAO,4,101.88,0,71,205
false,416001833,,false,871448bb9-971e-0372-b9bb-9474b02e1b2d,CHINLONGFA,BJ4744,TWN,fishing,drifting_longlines,416001833-871448bb9-971e-0372-b9bb-9474b02e1b2d-018f5ad566b0,2024-05-09 00:51:26.000000 UTC,TWN,DONGGANG,4,28.96,14,33,57
false,416001965,,false,471c8b4ba-adda-cd14-bc71-221986a401df,JIN LONG YU NO.128,BJ4687,TWN,fishing,drifting_longlines,416001965-471c8b4ba-adda-cd14-bc71-221986a401df-018f7a4613a0,2024-05-15 03:22:44.000000 UTC,TWN,DONGGANG,4,22.83,28,16,41
false,416002117,,false,5dbe25d5b-bb0b-8df0-b95e-033cf7fc8e59,SHENG YU,BJ4071,TWN,fishing,drifting_longlines,416002117-5dbe25d5b-bb0b-8df0-b95e-033cf7fc8e59-018f65406898,2024-05-11 01:24:31.000000 UTC,TWN,LIUQIU,4,26.92,17,26,57
true,416002147,,false,1096a2bb4-496d-6485-0ca5-4a4a8e87d9ea,,BJ4756,TWN,fishing,drifting_longlines,416002147-1096a2bb4-496d-6485-0ca5-4a4a8e87d9ea-01860c61f600,2023-02-01 09:49:52.000000 UTC,TWN,DONGGANG,3,491.58,0,0,0
true,416002147,,false,dfa3a5b77-7a61-1233-e4e0-33c3a4948f9f,JIN JAAN SHYANG NO.8,BJ4756,TWN,fishing,drifting_longlines,416002147-dfa3a5b77-7a61-1233-e4e0-33c3a4948f9f-018f89ad8328,2024-05-18 03:10:01.000000 UTC,TWN,DONGGANG,4,19.83,8,21,15
true,416002147,,false,ab5c4b298-8d60-24ad-77e6-45050ec74f72,JIN JAAN SHYANG NO.8,,TWN,fishing,drifting_longlines,416002147-ab5c4b298-8d60-24ad-77e6-45050ec74f72-018d1c677a00,2024-01-18 11:49:20.000000 UTC,TWN,LIUQIU,3,140.5,0,0,0
false,416002216,,false,d01cb93bb-be5f-f099-e72d-cf084c068035,CHERNG YIH MAAN,BJ4767,TWN,fishing,drifting_longlines,416002216-d01cb93bb-be5f-f099-e72d-cf084c068035-018f8413aca8,2024-05-17 01:03:53.000000 UTC,TWN,LIUQIU,4,20.92,6,16,40
false,416002291,,false,a03f1cb91-19d8-c564-8ae7-69521f8d59b7,JINN FWU TSAIR NO.66,BJ4785,TWN,fishing,drifting_longlines,416002291-a03f1cb91-19d8-c564-8ae7-69521f8d59b7-018f0dba20c8,2024-04-24 01:30:53.000000 UTC,TWN,DONGGANG,4,43.92,9,47,95
false,416002557,,false,bd6ebd84f-f2e2-61e5-d1d2-3e517bea5e51,YOU HER FA,BJ5208,TWN,fishing,drifting_longlines,416002557-bd6ebd84f-f2e2-61e5-d1d2-3e517bea5e51-018f749de540,2024-05-14 01:00:56.000000 UTC,TWN,DONGGANG,4,23.92,6,24,31
false,416002605,,false,f9d8387c5-5563-160f-058b-00a2b42bb6d8,YU CHUN NO166,BJ4837,TWN,fishing,drifting_longlines,416002605-f9d8387c5-5563-160f-058b-00a2b42bb6d8-018f8e4df5e8,2024-05-19 00:43:45.000000 UTC,TWN,LIUQIU,4,18.96,9,13,36
true,416002826,,false,0ce2e804d-d0df-9df6-60e1-6f2ac169eff1,LIAN YU FA NO.2,BJ4865,TWN,fishing,drifting_longlines,416002826-0ce2e804d-d0df-9df6-60e1-6f2ac169eff1-01901a099128,2024-06-15 03:55:53.000000 UTC,TWN,SUAO,3,-8.13,0,0,0
false,416002938,,false,e95d96fb6-663c-da6f-bd8d-c32b0e004262,WAN RONG FA,BK6387,TWN,fishing,set_longlines,416002938-e95d96fb6-663c-da6f-bd8d-c32b0e004262-018c2ba72ae8,2023-12-02 17:50:25.000000 UTC,TWN,DONGGANG,3,187.25,0,0,0
false,416002938,,false,8d2401eaa-ad1c-1017-2dfa-96bccbf80b1c,JIN MAN XIANG NO.36,,TWN,fishing,set_longlines,416002938-8d2401eaa-ad1c-1017-2dfa-96bccbf80b1c-018f17a3d520,2024-04-25 23:42:44.000000 UTC,TWN,DONGGANG,4,42.0,4,40,66
false,416003205,,false,a0ebbf380-0ba4-8b8d-0a8b-25df3bb9d62e,LIEN YU FA NO 66,BJ4584,TWN,fishing,drifting_longlines,416003205-a0ebbf380-0ba4-8b8d-0a8b-25df3bb9d62e-018e2aedb408,2024-03-11 00:33:25.000000 UTC,TWN,DONGGANG,4,87.96,105,84,225
false,416003315,,false,702b325e5-58d5-4b68-bce3-a55f3aa71d2e,SHUN YI SIN,BJ4995,TWN,fishing,drifting_longlines,416003315-702b325e5-58d5-4b68-bce3-a55f3aa71d2e-018eef2d9248,2024-04-18 03:08:45.000000 UTC,TWN,DONGGANG,4,49.83,8,55,97
false,416003315,,false,d6bc932cb-bb81-bd9a-96df-e5c8301c339b,SHUN YI SIN,,TWN,fishing,drifting_longlines,416003315-d6bc932cb-bb81-bd9a-96df-e5c8301c339b-018cc2801498,2024-01-01 00:50:23.000000 UTC,TWN,DONGGANG,4,157.96,0,0,1
false,416004105,,false,8e8b533d2-23a8-8604-330a-f108818ec326,XING HUA SHENG 686,BI 2602,TWN,fishing,squid_jigger,416004105-8e8b533d2-23a8-8604-330a-f108818ec326-018fb8b717b0,2024-05-27 06:22:38.000000 UTC,TWN,KAOHSIUNG,4,10.71,0,8,5
false,416004186,8682098,false,8727f5812-2640-3e97-0232-b752eee56c51,HUA SHENG NO.636,BI2606,TWN,fishing,squid_jigger,416004186-8727f5812-2640-3e97-0232-b752eee56c51-018fb7f40248,2024-05-27 02:49:33.000000 UTC,KOR,BUSAN,4,10.88,0,11,7
false,416004363,,false,86747ee66-6fb3-238d-5361-a2a6505cdb65,JIA CHENG NO.168,BJ5087,TWN,fishing,drifting_longlines,416004363-86747ee66-6fb3-238d-5361-a2a6505cdb65-018de8722ff0,2024-02-27 02:43:34.000000 UTC,TWN,SUAO,4,100.88,10,90,237
true,416227600,,false,3140e9468-8c50-c165-7f35-a99a3b2550af,YOU JI YI,BJ5003,TWN,fishing,drifting_longlines,416227600-3140e9468-8c50-c165-7f35-a99a3b2550af-018f3c14ef20,2024-05-03 01:32:36.000000 UTC,TWN,DONGGANG,4,34.92,23,27,78
true,416227600,,false,e0c2c2c03-368e-f212-19fa-c0b282ff0c55,YOU JI YI,,TWN,fishing,drifting_longlines,416227600-e0c2c2c03-368e-f212-19fa-c0b282ff0c55-018e7e8b01d8,2024-03-27 06:13:43.000000 UTC,TWN,DONGGANG,3,71.71,0,0,0
false,416227800,,false,44f46638f-fb41-95ca-4eca-2acc0247013d,,BJ5004,TWN,fishing,drifting_longlines,416227800-44f46638f-fb41-95ca-4eca-2acc0247013d-018f08b8a630,2024-04-23 02:11:10.000000 UTC,TWN,DONGGANG,4,44.88,9,40,90
false,416227800,,false,aad78b585-5e41-5617-c8f9-77c18e6998e9,SHUN HONG,BJ5004,TWN,fishing,drifting_longlines,416227800-aad78b585-5e41-5617-c8f9-77c18e6998e9-018c4ead2bc8,2023-12-09 13:03:41.000000 UTC,TWN,DONGGANG,3,180.42,0,0,0
false,416233800,8682062,false,a28f3f51c-cb7d-32eb-58f3-31c4b187b530,XING HUA SHENG NO616,BI2600,TWN,fishing,squid_jigger,416233800-a28f3f51c-cb7d-32eb-58f3-31c4b187b530-018fa8d8f188,2024-05-24 04:25:41.000000 UTC,TWN,KAOHSIUNG,4,13.79,0,8,7
false,416236800,8682074,false,5f6f5b9c2-2517-9f7a-2754-69b6cde7724f,XING HUA SHENG NO669,BI2609,TWN,fishing,squid_jigger,416236800-5f6f5b9c2-2517-9f7a-2754-69b6cde7724f-0190015ea028,2024-06-10 08:58:17.000000 UTC,KOR,BUSAN,4,-3.33,0,0,0
false,431000820,,false,8814797e0-0ad2-8d2c-4c54-c822ea2b2d95,GENEIMARU NO62,,JPN,fishing,squid_jigger,431000820-8814797e0-0ad2-8d2c-4c54-c822ea2b2d95-018fc6f2b938,2024-05-30 00:42:27.000000 UTC,JPN,HACHINOHE,3,7.96,0,8,7
false,431000820,,false,6c438fd85-552d-1775-20d4-2b857f565b40,,,JPN,fishing,squid_jigger,431000820-6c438fd85-552d-1775-20d4-2b857f565b40-018ae13dac30,2023-09-29 14:00:30.000000 UTC,JPN,HACHINOHE,4,251.38,0,0,0
false,431014878,,false,bf705e46f-fe37-e09d-3b32-bb1155e6d5d0,TAIKO MARU NO.37,,JPN,fishing,drifting_longlines,431014878-bf705e46f-fe37-e09d-3b32-bb1155e6d5d0-018fd1f93bb8,2024-06-01 04:05:23.000000 UTC,JPN,CHOSHI,4,5.79,0,4,18
false,431200060,,false,b02699299-9eb9-f497-6a33-140021acbc7f,EISEIMARU NO.8,JEED,JPN,fishing,pole_and_line,431200060-b02699299-9eb9-f497-6a33-140021acbc7f-018fcdf12cb0,2024-05-31 09:18:06.000000 UTC,JPN,YAIZU,4,6.58,0,11,8
false,431200970,,false,c20939f70-01a7-5612-a572-d2060aa95d83,EISEI MARU NO.31,JJCP,JPN,fishing,pole_and_line,431200970-c20939f70-01a7-5612-a572-d2060aa95d83-018fd2a5fe48,2024-06-01 07:14:05.000000 UTC,JPN,ISHINOMAKI,4,5.67,0,13,3
false,431255000,,false,07090cc73-3abb-c68e-6434-c0f9fed003b5,NIKKOMARU NO111,7JUT,JPN,fishing,pole_and_line,431255000-07090cc73-3abb-c68e-6434-c0f9fed003b5-018746d9f570,2023-04-03 11:21:42.000000 UTC,JPN,SHIMIZU,3,430.5,0,0,0
false,431255000,9775189,false,857bc389a-a39c-4fe7-8af9-e569262d6a5d,NIKKOMARU NO111,7JUT,JPN,fishing,pole_and_line,431255000-857bc389a-a39c-4fe7-8af9-e569262d6a5d-018fcd42c828,2024-05-31 06:07:37.000000 UTC,JPN,ONAGAWA,4,6.71,0,4,38
false,431700719,,false,a40223b62-2f0d-c20a-953a-9939f009679a,,,JPN,fishing,squid_jigger,431700719-a40223b62-2f0d-c20a-953a-9939f009679a-0187f0cbfc68,2023-05-06 11:21:53.000000 UTC,JPN,HACHINOHE,3,397.5,0,0,0
false,431700719,,false,0c263e565-55bf-e173-7e03-9409426f58c0,NO.83GENEIMARU,,JPN,fishing,squid_jigger,431700719-0c263e565-55bf-e173-7e03-9409426f58c0-018fc6f09a40,2024-05-30 00:40:08.000000 UTC,JPN,HACHINOHE,4,7.96,0,8,7
false,431782000,,false,f1135590d-d52f-092f-55a3-17e0e193326d,KESEN MARU,,JPN,fishing,drifting_longlines,431782000-f1135590d-d52f-092f-55a3-17e0e193326d-01901f194078,2024-06-16 03:31:07.000000 UTC,JPN,KESENNUMA,4,-9.13,0,0,0
false,431935000,9162576,false,9c893939e-e954-021b-f94e-a1c97fb94098,NIKKO MARU NO51,JFJX,JPN,fishing,pole_and_line,431935000-9c893939e-e954-021b-f94e-a1c97fb94098-018fc2538ab0,2024-05-29 03:10:06.000000 UTC,JPN,OFUNATO,4,8.83,0,10,35
false,432507000,9326263,false,ae6658437-7ca3-30f3-f014-f554c1eb0b9b,INARIMARU NO.85,7JAN,JPN,fishing,pole_and_line,432507000-ae6658437-7ca3-30f3-f014-f554c1eb0b9b-01901b331538,2024-06-15 09:20:51.000000 UTC,JPN,ONAGAWA,4,-8.38,0,0,0
false,440216000,9041928,false,d35930a47-780b-52a8-a645-937269371f28,102KUMYANG,6LZQ,KOR,fishing,squid_jigger,440216000-d35930a47-780b-52a8-a645-937269371f28-018fb92a9230,2024-05-27 08:28:46.000000 UTC,KOR,BUSAN,4,10.63,0,9,8
